"plain text"
"RT @ManuelaDavila: Temer é Alckmin, Alckmin é Temer. 

https://t.co/goEXp5Ime7"
"RT @Paulox36: Alckmin diz que aliança com Centrão não tem “toma lá dá cá”. Agora conta aquela do papagaio. #RodaViva https://t.co/iN4xJCycCM"
"RT @jornalOBah: Bem, amigos do #RodaViva, nesta noite temos o prazer de bater aquele papo de comadre com o nosso parceirão Geraldo Alckmin.…"
"QUEM VAI SER O LOUCO DE VOTAR NESA PORKARIA  CORRUPTO TRAIDOR  DA PATRIA  LESA PATRIA  ROBOU TODAS AS  VERBAS  MERENDAS DAS CRIANÇAS  DE SP  DESVIOU MILHOES  DO METRO  É MENTIROSO  DA QUADRILAH DE TEMER  PSDB PMDB  LIXO ESCROTO... https://t.co/bPwbKYJ8Ci"
"RT @manotelli: Geraldo Alckmin diz que seria possível DOBRAR o salário dos professores.

Pessoal aí de São Paulo, me contem, como anda o sa…"
"RT @fabifbbr: Cadê perguntas sobre corrupção? Geraldo Alckmin foi delatado por 3 executivos da construtora Odebrecht. Foi acusado de fazer…"
"RT @Ro_Moller: O Centrão não é pragmático, é safado mesmo, Geraldo Alckmin deu um tiro no pé, vão cair nas pesquisas! #RodaViva"
"Eu nao teria deixado a prefeitura ... Serra, tb deixou a prefeitura e fez um ótimo trabalho no governo ah tá e eu sou o bozo né Alckmin ?  #RodaViva"
"RT @lauraabcarvalho: Engraçado é que a esquerda é acusada de querer controlar os meios de comunicação mas ninguém reclama do que fez Gerald…"
"#RodaViva
Alckmin sobre a corrupção: 
Quem errou tem que pagar. 
E o Aécio? Se alguém errou tem que pagar mas vamos aguardar as investigações. 
E sobre o desvio nas obras do metrô? 
Vamos ao intervalo. https://t.co/2vcevGlfkn"
"RT @pauloap: É esse o tipo de gente que quer falar mal do Bolsonaro

imagina o Jair jogando esse dado na cara ao vivo no debate e o Alckmin…"
"RT @IvanValente: Alckmin juntou protagonistas da corrupção, além dele mesmo, e vem falar em ética, só mesmo numa entrevista chapa branca no…"
"Alckmin, Mentiroso, chefe das corporações de morte da Polícia assassina e mentiroso. Roda viva manipulado #RodaViva . Vai dar o toba para o Valdomijo."
"RT @LisetePSOL: No aguardo do #RodaViva questionar o pré-candidato à presidência Geraldo Alckmin sobre o escândalo do RodoAnel que indiciou…"
"RT @RenovaMidia: O presidenciável do PSDB pediu à sua equipe de campanha para fazer uma espécie de inventário dos ‘fracassos’ do regime mil…"
"RT @a_postagem: https://t.co/Z7qhGLXGuO

ALCKMIN TEM A MISSÃO [IMPOSSÍVEL] DE CONVENCER QUE O BRASIL TÁ MELHOR, POR QUE TUDO PIOROU MUITO."
"RT @delucca: Alckmin lembrando da tradição tucana de não terminar mandatos! #RodaViva #AlckminÉTemer"
"Gostei de um vídeo @YouTube https://t.co/OoFrvpJblg Viva | Geraldo Alckmin | 23/07/2018"
"Esse roda viva do Alckmin a galera faltou beijar a boca dele. Vai ter selfie demais quando desligarem as câmeras hahah"
"@rodaviva Alckmin diz que a relação dele com Doria não está ruim. Perguntam o que ele achou de o afilhado ter deixado a Prefeitura de SP:

Eu não teria deixado, diz.

O Serra também deixou a prefeitura, foi para o governo do Estado, fez um belo trabalho. A mesma coisa o João Doria. https://t.co/NeTfu2mcsE"
"RT @Desesquerdizada: De @geraldoalckmin no #rodaviva: Nós reduzimos o número de homicídios de 13 mil para 3503 em São Paulo.
FALSO: Consi…"
"RT @blogdojefferson: “Retorno do imposto sindical? Esquece!” disse Geraldo Alckmin no Roda Viva. Perfeito! Acredito que esclarece de vez a…"
"@geraldoalckmin Conciliação para Alckmin = lotear ministérios e cargos em estatais em troca de minutos na TV, flertar com volta do imposto sindical para agradar pelegada de esquerda. É o mesmo lixo da velha política toma-lá da cá. Alckimn = Lula"
"RT @teresinhalopes: Incrível ..o Alckmin é médico, mas tem cara mesmo é de dentista, da velha guarda, ...Aquele que arranca o dente sorrind…"
"RT @FatosNacionais: A bancada do Roda Viva entrevistando o Alckmin. https://t.co/ykFJb3fb9X"
"RT @BrunettiRafael: Mesmo negando Alckmin traça a volta do imposto sindical

https://t.co/I9ugWyKkEH https://t.co/v8TwyfCE1o"
"RT @ElaineG16: https://t.co/aXlSk82co7"
"Terminou o #RodaViva e a como na gestão do Alckmin NO Estado de SP não se viu SINAL OU FALOU DA MERENDAAAA!"
"RT @mariosabinof: José Alencar, vice de Lula, gritava contra os juros, mas a sua empresa se beneficiava de juros subsidiados do BNDES — ou…"
"#RodaViva o Alckmin deixou claro que o servidor público está fodido na mão dele."
"alckmin forçando simpatia é uma tragédia, meu deus"
"“Eu não teria deixado a prefeitura”, diz Alckmin, sobre João Dória."
"RT @Ro_Moller: Geraldo Alckmin 
- Galera do centrão, me apóiem para que eu possa cortar os privilégios que vocês têm??

Centrão
- Claro, já…"
"RT @Enquette_: #RodaViva: Geraldo Alckmin contra os principais candidatos, quem leva seu voto?"
"RT @freire_roberto: Bom programa do Roda Viva com Alckmin. Com segurança e conhecimento vem esclarecendo e definido seus projetos e program…"
"RT @blogdojosias: Josué disse a Alckmin que não acrescenta eleitoralmente, afirma líder do PR https://t.co/OTNSHv0rx0 via @UOLPolitica @UOL"
"Esse Papinho do Alckmin não cola nem com a criançada, ta no século 20 ainda. Meu Deus."
"mano o alckmin no roda viva
cada nojo que a gente tem que ouvir"
"RT @gorfo_verdades: Mas, Geraldo Alckmin.
Em 20 anos no poder, o PSDB não conseguiu fazer nada do que o Sr. está prometendo. Só um Idiota p…"
"Eu já fui prefeito. Meu mandato tinha 4 anos, mas estenderam. Eu quase soltei foguete, mas ia ficar feio. (risos). Eu fiquei feliz, deu pra entregar mais obras... fazer mais coisas, Geraldo Alckmin #RodaVida 

Isso resume."
"RT @Rodrigo_Barata_: @MomentsBrasil @geraldoalckmin Só está faltando servirem um cafezinho e fazer um cafuné no resto de cabelo de Alckmin.…"
"RT @Poder360: Manuela D’Ávila diz que eleger Alckmin seria reencarnar governo Temer.  https://t.co/50FvfWnWmg  #Eleições2018 #TWD https://t…"
"@rodaviva @geraldoalckmin Sempre foi o candidato de @MichelTemer a proximidade dos dois partidos vem desde 2013  https://t.co/UtdW0gh2us"
"RT @jrguzzofatos: De tanto falar, construíram o fantasma Bolsonaro. Esqueceram que Alckmin existia. Agora terão de vencer os dois
https://t…"
"RT @JoselitoMuller3: É humanamente impossível assistir uma entrevista inteira do Alckmin.
Caba chato do carai"
"Jornalista: Alckmin, você tem um passatempo?

Alckmin: Eu?

- não, animal, a sua pessoa!"
"Retweeted Odete Roitman (@_OdeteRoitman_):

Ninguém pode querer o Alckmin na Presidência da República!
Há 24 anos o PSDB governa São Paulo e vivemos um caos na segurança, saúde e educação; tempo e dinheiro não faltou pra eles transformarem isso aqui numa Noruega. #RodaViva"
"RT @DCM_online: VÍDEO – Bob Fernandes: Alckmin com o Centrão. E Bolsonaro quer Janaina. “Fujam para as montanhas” https://t.co/xIBJMeZVlD"
"Alckmin adora as pessoas. 

Mas odeia parar para falar com a população"
"Tem um passatempo? Sim, ir para Pindamonhangaba visitar minhas irmãs. Alckmin dizendo que gosta de pessoas. #RodaViva"
"RT @brasil247: Marun deixa escapar: apoio de centrão a Alckmin foi fruto de chantagem de Temer https://t.co/RVeOE6W9i1"
"RT @pauloap: Votar no Alckmin pra combater corrupção é tipo comer torresmo pra emagrecer

#RodaViva https://t.co/xhnsrXdSqf"
"Um dia me perguntaram: você gosta de café? Respondi que gosto de gente

Se um dia te convidarem pra beber alguma coisa a tarde na casa do Alckmin, desconfie."
"Thaís Bilenky foi pra cima do Alckmin. Gostei dela"
"RT @cyrusafa: - Alckmin, você sabia do Caixa 2 nas suas campanhas?
- Não
- Então tá
- Vamos para o intervalo
#AlckminÉTemer"
"RT @rosa_riscala: Alckmin no Roda Viva: Eu não tenho nenhum problema com João Doria, se ele tivesse ganho a prévia, eu o apoiaria.
Mas Al…"
"RT @delucca: Estou estudando não ter mais Ministério do Trabalho, diz Geraldo Alckmin no #RodaViva. Normal, um candidato que apoiou a Ref…"
"O Alckmin adora as pessoas, mas não os professores #RodaViva"
"RT @LuisCaval1: Depois do Alckmin ressuscitar o imposto sindical, ele vai fazer o quê? Ressuscitar a CPMF?"
"RT @TrumpThatcher: Alckmin citando Obama. 

OBAMA!!

É de direita sim, tá certim"
"RT @cIubedaopressao: Paulo Guedes: A impressão que eu tenho é que havia muita crítica a Bolsonaro por negociar com o centrão, e ele aparen…"
"ossa alckmin tem super jeito de que adora as pessoas né #sqn #AlckiminÉTemer #RodaMorta"
"Alckmin esvai de todas as perguntas senhor amado"
"Quantas vezes o Alckmin foi interrompido mesmo? Incrível a diferença de tratamento do dono da TV Cultura, comparado aos outros candidatos #RodaViva"
"RT @aagencia_info: Bombig (Estadão): Estado rico como SP não deveria ter índices melhores em educação e saúde?

Alckmin: somos primeiros no…"
"RT @calu_barros: Sabe quantas vezes o Alckmin foi interrompido até agora? Uma.
Alguém perguntou pra ele sobre roubo de merenda, PCC, água d…"
"RT @pauloap: Votar no Alckmin pra combater corrupção é tipo comer torresmo pra emagrecer

#RodaViva https://t.co/xhnsrXdSqf"
"RT @jose_neumanne: Mãos e pés sujos de lama: Para tomar tempo em rádio e TV de seus adversários na eleição, Alckmin assumiu podres de corru…"
"Gostei de um vídeo @YouTube https://t.co/QgrvUkHfv7 e Paschoal x Alckmin e MENINOS CHEIROSOS!"
"RT @delucca: PF indicia pessoas por superfaturamento das obras do Rodoanel em São Paulo, diz a escalada do Jornal Nacional.

Assim, gener…"
"RT @delucca: Alckmin teve a pachorra de dizer que quem escolheu Temer como vice foi o PT. Só deixou de explicar como seu partido, o PSDB, p…"
"RT @IvanValente: Do machismo com a Manuela à entrevista chapa branca com o Alckmin, passando pelo boicote à @LisetePSOL. TV Cultura dá aula…"
"RT @blogdojefferson: “Retorno do imposto sindical? Esquece!” disse Geraldo Alckmin no Roda Viva. Perfeito! Acredito que esclarece de vez a…"
"Gostei de um vídeo @YouTube https://t.co/ce3uhPMtP3 e Paschoal x Alckmin e MENINOS CHEIROSOS!"
"RT @_OdeteRoitman_: Ninguém pode querer o Alckmin na Presidência da República!
Há 24 anos o PSDB governa São Paulo e vivemos um caos na seg…"
"RT @calu_barros: Sabe quantas vezes o Alckmin foi interrompido até agora? Uma.
Alguém perguntou pra ele sobre roubo de merenda, PCC, água d…"
"RT @glaubermacario: Os entrevistadores do #RodaViva com Geraldo Alckmin https://t.co/Yt73MAWp9c"
"RT @manotelli: Geraldo Alckmin diz que seria possível DOBRAR o salário dos professores.

Pessoal aí de São Paulo, me contem, como anda o sa…"
"RT @nadanovonofront: São Paulo com Alckmin conseguiu proezas estilo ficar a menos de trinta dias de um colapso total no abastecimento de ág…"
"O Roda Viva com Geraldo Alckmin foi quase uma ação entre amigos. Não serviu para nada..."
"RT @lindberghfarias: Roda Viva com Alckmin parece um chá das cinco entre velhos amigos. Uma cordialidade impressionante. Em comparação com…"
"RT @silvaniasalomao: @EricAmaral10 Alckmin faz parte do sistema. Não é diferente. Quando teve oportunidade, acovardou-se - na ocasião, vote…"
"RT @IvanValente: Máfia da Merenda, Rodoanel, Trensalão assuntos proibidos no #RodaViva na entrevista chapa branca com Alckmin. Queremos #Li…"
"RT @delucca: As perguntas pro Alckmin no #RodaViva só faltam vir com um 'me perdoe pela entrevista, patrão'. #AlckminÉTemer"
"RT @DCM_online: Com Estadão, Veja, Folha e O Globo, Geraldo Alckmin participará de um Roda Viva entre amigos https://t.co/gGJez9NxXT"
"RT @simas_luiz: Eu tou delirando ou o Alckmin declarou que está estudando extinguir o Ministério do Trabalho? Foi isso?"
"RT @delucca: Alckmin respondeu agora no #RodaViva, por quase dois minutos, uma pergunta sobre corrupção que não citava a Máfia da Merenda o…"
"Alckmin vai partir pra Solução Thanos. Demite metade e redistribui os recursos. https://t.co/RJ9MKbtL8J"
"RT @delucca: Estou estudando não ter mais Ministério do Trabalho, diz Geraldo Alckmin no #RodaViva. Normal, um candidato que apoiou a Ref…"
"eu fico triste de lembrar que o Alckmin é filho do Vale do Paraíba mas fico feliz pq o outro babaca lá não é daqui"
"O ídolo do Alckmin é o pai mas o Ricardo Lessa quis dizer em ídolos na política...
#RodaViva"
"Alckmin tentando emular o caipira
pára que tá ridículo"
"RT @FatosNacionais: A bancada do Roda Viva entrevistando o Alckmin. https://t.co/ykFJb3fb9X"
"Alckmin no Roda Viva: Eu não tenho nenhum problema com João Doria, se ele tivesse ganho a prévia, eu o apoiaria.
Mas Alckmin diz que não teria deixado a Prefeitura. E o programa está acabando.
Seu grande ídolo: Meu pai. Onde gosta de ir? Pindamonhangaba"
"RT @delucca: Alckmin diz que Doria não está o acompanhando no #RodaViva porque está trabalhando. Aí a jornalista aponta para o pré-candidat…"
"Não vão perguntar para o Alckmin sb a fraude eleitoral em Honduras? Sb o desastre económico do governo Macri na Argentina, pq so os candidatos de esquerda tem que explicar sb os governos do mesmo campo no mundo inteiro? Jogo sujo da mídia! #RodaViva"
"RT @delucca: Geraldo Alckmin diz que São Paulo tem o melhor sistema penitenciário do Brasil, só não explica como permite que o PCC controle…"
"RT @fernandatanaka_: A questão é que se o Bolsonaro tivesse 10 minutos de TV, até os haters iriam assistir só pra poder falar mal... Já o A…"
"RT @manotelli: Em São Paulo, durante as gestões do PSDB, tivemos:

- violenta repressão a professores
- atraso de pagamento
- desvio de ver…"
"Geraldo Alckmin, o candidato da direita, está elogiando o Juscelino Kubitschek, o pai do desenvolvimentismo brasileiro."
"Ah não, estão perguntando pro Alckmin quais são os passatempos dele... pqp!! #rodaviva"
"RT @delucca: Alckmin fala em inovação na educação, só não fala que não deu reajuste digno para os professores a ainda mandou bater nos que…"
"RT @giovsr__: Eu gostava mais do Geraldo Alckmin quando ele tocava no Weezer https://t.co/myOhs1d4nz"
"RT @IvanValente: Para quem não sabe o que é aparelhamento de um serviço público para fins privados e de grupos, TV Cultura mostra ao vivo c…"
"@pauloap A tucanada tb passou o rodo na verba do rodoanel, que pelo jeito deve ser de ouro maciço, considerando o custo da obra e montante do desvio. Espero que a população DESPACHE DE VEZ ESTA GENTE  https://t.co/mTK72K4E6V"
"RT @ballaoficial: Alckmin afirma que não voltará com o imposto sindical. 

Ah, Alckmin... Potaqueopareu Alckmin...

Você está pedindo ajuda…"
"RT @cyrusafa: - Alckmin, você sabia do Caixa 2 nas suas campanhas?
- Não
- Então tá
- Vamos para o intervalo
#AlckminÉTemer"
"RT @arte_prima: #RodaViva 

O Escandalo do Rodanel foi destaque e bombou nos TT's do twitter hoje, com o secretario nomeado por Alckmin na…"
"RT @pauloap: Votar no Alckmin pra combater corrupção é tipo comer torresmo pra emagrecer

#RodaViva https://t.co/xhnsrXdSqf"
"RT @delucca: Estou estudando não ter mais Ministério do Trabalho, diz Geraldo Alckmin no #RodaViva. Normal, um candidato que apoiou a Ref…"
"RT @Ro_Moller: Geraldo Alckmin crítica ter um monte de partidos, mas busca aliança com todos, alguém pede pra ele explicar isso, se for pos…"
"RT @FatosNacionais: A bancada do Roda Viva entrevistando o Alckmin. https://t.co/ykFJb3fb9X"
"RT @JoselitoMuller3: É humanamente impossível assistir uma entrevista inteira do Alckmin.
Caba chato do carai"
"RT @a_postagem: https://t.co/xquH7ELOIr

JOSUÉ ALENCAR DIZ NÃO A GERALDO ALCKMIN: Josué é filho de José Alencar, vice nos dois mandatos de…"
"RT @calu_barros: Sabe quantas vezes o Alckmin foi interrompido até agora? Uma.
Alguém perguntou pra ele sobre roubo de merenda, PCC, água d…"
"alckmin no #RodaViva na TVCultura no youtube não percam tempo entre lá e deêm o seu deslike!

Compartilhem para que seus amigos entrem lá e deêm seu deslike!

#alckminetemer entrevistado por bons amigos!

ping pong da camaradagem!"
"RT @ericrabello: O que você prefere?

O presidenciável do PT e o Foro de São Paulo; ou,

Geraldo Alckmin e o Diálogo InterAmericano? https:…"
"É óbvio que o Alckmin tem como ídolo nacional o Juscelino"
"Eles tem a mídia e o judiciário nas mãos. São intocáveis. Mas o povo não é bobo, por isso eles se tornaram nanicos. Ninguém engole mais esse Papinho do Alckmin.  #rodaviva"
"RT @pauloap: Votar no Alckmin pra combater corrupção é tipo comer torresmo pra emagrecer

#RodaViva https://t.co/xhnsrXdSqf"
"RT @pauloap: Votar no Alckmin pra combater corrupção é tipo comer torresmo pra emagrecer

#RodaViva https://t.co/xhnsrXdSqf"
"RT @cyrusafa: Alckmin fazendo um discurso sem nenhuma interrupção. Falando de emprego e renda, mas até agora o governo Temer-PSDB fracass…"
"Alckmin diz que extinguirá Ministério do Trabalho https://t.co/2Hbd9EqNob"
"RT @marlonmzs: Alckmin no #RodaViva dizendo que vai defender e trabalhar muito pela educação básica... https://t.co/IUqKODrVD3"
"RT @glaubermacario: Os entrevistadores do #RodaViva com Geraldo Alckmin https://t.co/Yt73MAWp9c"
"RT @delucca: Meia hora de entrevista com Alckmin no #RodaViva e até agora nenhuma pergunta que fizesse o tucano suar. Nesta altura, @Manuel…"
"RT @elenalandau: Vc pega a entrevista do Haddad, a do Bolsonaro no Globo, e do Alckmin no Valor no #rodaviva ... não da nem para começar ..…"
"RT @blogdojefferson: “Retorno do imposto sindical? Esquece!” disse Geraldo Alckmin no Roda Viva. Perfeito! Acredito que esclarece de vez a…"
"RT @LisetePSOL: Alckmin atribui ao tempo de campanha na televisão a salvação de sua campanha. Pra isso, vendeu a alma ao Centrão brasilei…"
"@JoselitoMuller3 Alckmin, o sonífero!"
"Na história do Brasil, qual o seu grande ídolo?
Alckmin: O Lula"
"#RodaViva Sempre bom poder ouvir um candidato inteligente, educado e decente.Geraldo Alckmin no Roda Viva mostrando ser o mais experiente e preparado para ocupar o cargo de presidente do Brasil. 
Sem dúvida, o melhor dos entrevistados até aqui. https://t.co/JSZHPguBdV"
"RT @DeZenbahia: No almoço de Alckmin com Paulinho foi discutida a melhor forma de empurrar o imposto sindical de volta no trabalhador https…"
"The Alckmin Dead no Roda Viva me faz achar que ele tá se candidatando ao governo de São Paulo, não à Presidência da República"
"RT @Fabi_Moller_: Alckmin diz Aprendi na escola da vida, deve ser por isso que fez a aliança c o Centrão, não importa o partido o importa…"
"Repórter da Folha, sempre que pode, lembra q Alckmin foi eleito o primeiro turno pra governador. Não sei se ela está sendo debochada, já q ele não tá bem nas pesquisas nem em SP, ou se tá puxando o saco dele, pra ver se ele cresce. #RodaViva"
"RT @IvanValente: Máfia da Merenda, Rodoanel, Trensalão assuntos proibidos no #RodaViva na entrevista chapa branca com Alckmin. Queremos #Li…"
"15 mil perfis de mídia, aqui no Twitter, comentando Alckmin no #RodaViva. Se fosse o Bolsonaro, ou seria silêncio, ou deturpariam tudo."
"Gostei de um vídeo @YouTube https://t.co/8dlftvSJ05 DEBOCHA DE ALCKMIN E DIZ QUE VAI GOVERNAR PELO EXEMPLO: SERÁ ARROZ,"
"@nadanovonofront Sim. Muito. A tal ponto que acredito que ele ganhe de Bolsonaro e não há nada nisso que me dê algum alento. Acho ambos péssimos, sendo que o Alckmin tem ares pedantes insuflados por um mídia cooptada e irresponsável pra com seu povo. Niilismo define"
"RT @fabifbbr: Ensaiaram nos bastidores? Geraldo Alckmin discursa sem interrupções! As perguntas servem de ponte para o candidato dizer sobr…"
"@sanojhumber Quem vota em Alckmin, esta tirando a merenda das crianças também."
"Retweeted Roberto Requião (@requiaopmdb):

Como é fraco o Alckmin.
Jesus do Céu! https://t.co/cG5gRiMAHm https://t.co/KDhSmxe3wr"
"RT @mariosabinof: José Alencar, vice de Lula, gritava contra os juros, mas a sua empresa se beneficiava de juros subsidiados do BNDES — ou…"
"RT @FatosNacionais: A bancada do Roda Viva entrevistando o Alckmin. https://t.co/ykFJb3fb9X"
"Alckmin visivelmente constrangido com o questionamento a respeito da ausência do João Dória no programa. Outro tendão de Aquiles: expor as divergências que ocorrem dentro do próprio partido. #rodaviva"
"@delucca Cara de pau esse Alckmin"
"RT @AraciPatriota: ALCKMIN VENDEU ATÉ A MÃE PELO TEMPO DE TV/RÁDIO!!
DEVIA LEMBRAR DO DOUTOR ULYSSES GUIMARÃES, QUE TINHA HORAS NA TV E…"
